payment_sequential,payment_type,payment_installments,payment_value
1,credit_card,1,83.75
1,credit_card,3,456.77
1,credit_card,6,71.82
1,credit_card,1,247.06
1,credit_card,3,81.89
1,credit_card,3,102.64
1,credit_card,2,64.13
1,credit_card,5,55.95
1,credit_card,1,104.89
1,credit_card,4,236.19
1,credit_card,1,23.39
1,credit_card,2,293.46
1,credit_card,8,100.0
1,debit_card,1,57.42
1,credit_card,1,77.89
1,credit_card,5,165.8
1,credit_card,1,99.74
2,voucher,1,26.65
1,credit_card,1,66.63
1,credit_card,1,30.84
1,credit_card,9,102.26
1,boleto,1,272.63
1,credit_card,5,56.5
1,boleto,1,90.73
1,boleto,1,47.62
1,boleto,1,106.78
1,credit_card,3,51.72
1,credit_card,1,92.73
1,credit_card,1,317.9
1,credit_card,1,77.57
1,credit_card,3,71.56
1,credit_card,1,233.1
1,credit_card,6,141.33
1,boleto,1,35.39
1,credit_card,5,57.75
1,credit_card,5,106.89
1,credit_card,2,86.15
1,credit_card,2,81.82
1,credit_card,1,116.46
1,credit_card,2,193.65
1,boleto,1,27.23
1,boleto,1,111.99
1,credit_card,1,41.75
1,credit_card,8,145.22
1,credit_card,1,37.83
1,credit_card,3,126.48
1,credit_card,1,32.38
1,credit_card,4,44.23
1,credit_card,1,184.57
1,credit_card,1,37.58
1,boleto,1,36.35
1,credit_card,2,28.71
1,credit_card,1,129.9
1,boleto,1,103.04
1,credit_card,3,86.2
1,credit_card,5,193.67
1,credit_card,3,36.84
1,credit_card,2,116.94
1,credit_card,1,155.99
1,credit_card,8,707.72
1,boleto,1,162.15
1,credit_card,2,53.27
1,credit_card,1,221.79
1,credit_card,3,137.99
1,credit_card,2,53.42
1,credit_card,2,123.49
1,boleto,1,125.44
1,credit_card,4,190.37
1,credit_card,1,210.29
1,credit_card,1,76.29
1,boleto,1,91.45
1,credit_card,2,27.3
1,credit_card,4,97.74
1,credit_card,8,80.2
1,boleto,1,95.64
1,credit_card,2,295.52
1,credit_card,1,70.12
1,boleto,1,30.0
1,boleto,1,116.94
1,credit_card,5,71.14
1,boleto,1,79.88
1,boleto,1,40.48
1,credit_card,1,36.45
1,credit_card,8,168.95
1,credit_card,5,54.74
1,credit_card,2,129.79
1,boleto,1,133.75
1,credit_card,1,62.91
1,credit_card,3,72.18
1,credit_card,1,74.21
1,credit_card,1,31.53
1,boleto,1,382.92
1,credit_card,4,48.3
1,credit_card,1,437.09
1,credit_card,5,115.45
1,credit_card,8,195.91
1,credit_card,5,161.23
1,credit_card,1,19.69
1,credit_card,8,321.82
1,boleto,1,163.38
1,credit_card,3,37.72
1,credit_card,1,163.06
1,credit_card,3,158.2
1,voucher,1,0.25
1,credit_card,1,31.96
1,credit_card,4,111.8
1,credit_card,3,32.94
2,voucher,1,32.59
2,voucher,1,100.0
1,boleto,1,601.19
1,credit_card,1,87.72
1,voucher,1,30.0
1,credit_card,3,85.18
1,boleto,1,148.69
1,credit_card,4,45.86
1,boleto,1,138.5
1,credit_card,1,60.86
1,credit_card,2,324.29
1,credit_card,9,215.01
1,credit_card,6,68.38
2,voucher,1,100.0
1,credit_card,1,37.69
1,credit_card,9,93.82
1,credit_card,8,100.0
1,credit_card,4,115.44
1,credit_card,3,34.42
1,credit_card,4,120.98
1,credit_card,6,81.31
1,boleto,1,55.6
1,credit_card,3,153.9
1,voucher,1,94.4
1,credit_card,5,62.78
1,credit_card,2,157.55
1,boleto,1,386.46
1,credit_card,1,59.18
1,credit_card,1,233.97
1,credit_card,6,343.71
1,credit_card,6,60.26
1,boleto,1,99.9
1,credit_card,3,103.83
1,credit_card,8,747.17
1,credit_card,1,9.31
1,boleto,1,257.44
1,boleto,1,100.0
1,credit_card,1,130.01
1,credit_card,6,203.74
1,voucher,1,101.64
1,credit_card,4,100.0
1,voucher,1,2.6
1,credit_card,3,144.94
1,boleto,1,138.26
1,boleto,1,89.42
1,credit_card,1,122.27
1,credit_card,1,116.08
1,credit_card,1,75.85
1,boleto,1,663.93
1,credit_card,1,505.68
1,boleto,1,155.14
1,credit_card,3,38.32
1,credit_card,1,73.15
2,voucher,1,100.0
1,boleto,1,42.52
1,credit_card,2,136.93
1,boleto,1,489.24
1,credit_card,3,34.09
1,credit_card,7,75.25
1,credit_card,1,74.67
1,boleto,1,36.75
1,credit_card,4,455.96
3,voucher,1,31.44
1,credit_card,2,57.6
3,voucher,1,41.67
1,boleto,1,132.05
1,credit_card,4,390.37
1,credit_card,1,89.15
1,boleto,1,86.4
1,boleto,1,304.64
1,credit_card,1,65.11
1,credit_card,6,187.06
1,credit_card,1,100.0
1,boleto,1,139.15
1,credit_card,6,391.08
1,boleto,1,294.3
1,credit_card,1,63.9
1,boleto,1,64.16
1,credit_card,1,96.14
1,credit_card,9,92.57
1,debit_card,1,97.38
1,credit_card,2,56.84
1,credit_card,1,35.24
1,credit_card,8,100.0
1,credit_card,1,43.09
1,credit_card,3,78.1
1,credit_card,8,119.74
1,credit_card,4,185.76
1,credit_card,1,27.39
1,credit_card,1,54.82
1,boleto,1,37.46
1,credit_card,1,77.53
1,credit_card,1,42.17
1,credit_card,5,56.88
1,credit_card,1,140.49
1,credit_card,1,51.8
1,credit_card,1,35.44
1,credit_card,2,52.58
1,credit_card,1,185.94
2,voucher,1,59.96
1,credit_card,8,313.53
1,credit_card,2,278.65
1,credit_card,2,138.74
1,boleto,1,155.96
1,credit_card,5,112.99
1,credit_card,2,24.94
1,credit_card,1,77.29
1,credit_card,1,35.17
1,credit_card,5,221.78
1,debit_card,1,35.0
1,voucher,1,42.11
1,boleto,1,73.24
1,credit_card,3,171.61
2,voucher,1,62.2
1,credit_card,3,212.47
1,credit_card,2,64.1
1,credit_card,2,116.18
1,credit_card,2,81.5
1,credit_card,1,82.98
1,debit_card,1,20.55
1,credit_card,4,88.65
1,boleto,1,37.72
1,credit_card,1,47.0
1,boleto,1,273.9
1,credit_card,8,186.13
1,credit_card,3,184.38
1,credit_card,6,160.02
1,credit_card,1,67.46
1,credit_card,1,244.15
1,credit_card,1,36.0
1,boleto,1,136.3
1,credit_card,6,345.46
1,credit_card,3,224.77
1,credit_card,3,302.46
1,boleto,1,97.37
1,credit_card,4,46.85
1,credit_card,3,173.59
1,credit_card,1,318.97
1,credit_card,5,119.2
1,credit_card,1,100.0
1,credit_card,1,89.91
1,credit_card,2,128.3
1,boleto,1,61.69
1,credit_card,3,173.24
1,credit_card,2,130.27
1,credit_card,2,40.16
1,credit_card,1,14.29
1,credit_card,2,107.8
1,credit_card,4,40.09
1,credit_card,1,127.4
1,boleto,1,284.55
1,credit_card,3,102.66
1,credit_card,3,37.0
1,credit_card,3,149.23
1,credit_card,3,175.28
1,credit_card,1,26.09
1,credit_card,2,63.42
1,boleto,1,73.43
1,credit_card,8,378.18
1,credit_card,3,76.89
1,credit_card,2,112.02
1,credit_card,2,103.93
1,credit_card,1,182.36
1,credit_card,2,138.84
1,credit_card,3,192.95
1,boleto,1,100.0
1,credit_card,1,30.23
1,boleto,1,131.45
1,boleto,1,133.68
2,voucher,1,250.0
1,credit_card,1,185.91
1,credit_card,4,93.07
1,debit_card,1,118.14
1,boleto,1,35.79
1,credit_card,1,26.84
1,credit_card,6,216.05
1,credit_card,3,66.6
1,credit_card,9,92.79
1,credit_card,9,461.31
1,credit_card,8,259.56
1,credit_card,1,50.78
2,voucher,1,26.38
1,credit_card,8,227.32
1,credit_card,1,186.62
1,boleto,1,30.13
2,voucher,1,20.0
1,credit_card,2,70.68
1,credit_card,3,280.87
1,credit_card,3,38.41
1,credit_card,1,350.89
1,credit_card,6,136.06
1,boleto,1,225.6
1,credit_card,8,107.3
1,credit_card,1,119.37
1,credit_card,1,242.03
1,boleto,1,41.84
1,credit_card,1,118.72
1,credit_card,1,57.83
1,credit_card,3,79.11
1,credit_card,4,135.92
1,credit_card,1,20.29
1,credit_card,1,17.35
1,credit_card,1,45.59
1,credit_card,2,106.77
1,credit_card,2,170.78
1,boleto,1,277.35
1,debit_card,1,21.75
1,boleto,1,112.95
1,credit_card,1,13.13
1,credit_card,3,165.43
1,credit_card,5,129.91
1,credit_card,3,61.29
1,credit_card,2,141.13
1,debit_card,1,70.41
1,credit_card,1,173.53
1,credit_card,1,91.29
1,boleto,1,51.84
1,credit_card,2,121.4
2,voucher,1,100.0
1,credit_card,1,79.03
1,credit_card,3,109.72
1,boleto,1,115.2
1,credit_card,7,389.95
1,credit_card,1,529.86
1,boleto,1,202.51
1,credit_card,1,26.76
1,boleto,1,68.13
1,boleto,1,77.57
1,boleto,1,136.19
1,credit_card,1,39.6
1,credit_card,1,91.78
1,credit_card,8,535.99
1,credit_card,1,110.44
1,boleto,1,133.28
1,credit_card,3,31.22
1,boleto,1,340.02
1,credit_card,3,61.45
1,credit_card,4,218.39
1,credit_card,4,47.62
1,boleto,1,54.09
1,credit_card,1,35.4
1,credit_card,3,39.1
1,boleto,1,200.44
1,credit_card,1,308.42
1,credit_card,1,95.02
1,credit_card,1,254.58
1,credit_card,3,155.03
1,credit_card,1,71.65
2,voucher,1,40.83
1,credit_card,1,198.48
1,credit_card,8,575.68
1,boleto,1,47.23
1,credit_card,1,225.85
1,credit_card,1,236.32
1,credit_card,6,305.55
1,boleto,1,598.25
1,credit_card,7,75.53
1,boleto,1,74.61
1,boleto,1,81.72
1,voucher,1,89.46
1,credit_card,2,99.56
1,boleto,1,207.74
1,credit_card,3,152.77
1,boleto,1,62.23
1,credit_card,1,111.2
1,boleto,1,222.14
2,voucher,1,181.86
1,boleto,1,378.93
1,credit_card,5,181.6
1,boleto,1,78.09
1,credit_card,1,572.64
1,boleto,1,65.22
1,credit_card,6,114.91
1,credit_card,5,178.03
1,credit_card,1,67.62
1,credit_card,1,196.88
1,credit_card,2,355.03
1,credit_card,5,136.3
1,credit_card,2,68.89
1,credit_card,2,215.14
1,debit_card,1,35.65
1,credit_card,1,38.35
1,debit_card,1,77.79
1,credit_card,1,95.48
1,credit_card,5,158.75
1,credit_card,2,283.57
1,credit_card,1,54.78
1,boleto,1,69.16
1,credit_card,6,126.34
1,credit_card,1,50.5
1,credit_card,2,131.95
1,credit_card,1,134.46
1,credit_card,2,123.54
1,credit_card,5,145.15
1,credit_card,1,62.78
1,credit_card,3,270.45
1,credit_card,1,64.8
1,credit_card,3,73.15
1,credit_card,1,62.57
1,credit_card,3,433.34
1,credit_card,4,46.78
1,credit_card,3,278.01
1,credit_card,1,6.51
1,credit_card,5,119.45
1,voucher,1,5.52
1,credit_card,1,71.25
1,credit_card,1,55.22
1,credit_card,1,34.75
1,credit_card,1,38.3
1,credit_card,1,45.22
1,credit_card,1,139.07
1,credit_card,6,64.22
1,credit_card,2,169.9
1,credit_card,8,330.27
1,boleto,1,146.37
1,boleto,1,124.42
1,credit_card,1,180.11
1,credit_card,5,258.41
1,credit_card,3,96.43
1,credit_card,1,170.71
1,credit_card,1,72.76
1,boleto,1,46.89
1,voucher,1,36.7
1,boleto,1,125.79
1,credit_card,2,86.6
1,credit_card,4,42.9
1,credit_card,1,89.77
1,boleto,1,227.04
1,credit_card,8,419.06
1,credit_card,3,198.96
1,credit_card,2,55.37
1,boleto,1,223.78
1,credit_card,3,158.53
1,boleto,1,128.72
1,credit_card,1,123.52
1,credit_card,4,140.82
1,credit_card,5,54.0
1,credit_card,1,57.29
1,boleto,1,630.44
1,boleto,1,58.14
1,boleto,1,68.71
1,boleto,1,109.42
1,boleto,1,45.7
1,credit_card,1,30.38
2,voucher,1,58.02
1,credit_card,1,113.31
1,boleto,1,67.86
1,credit_card,3,62.68
1,boleto,1,34.2
1,credit_card,4,42.78
1,credit_card,3,201.34
1,credit_card,3,255.9
1,credit_card,1,84.3
1,credit_card,2,75.22
1,credit_card,1,54.34
1,boleto,1,208.01
1,credit_card,1,171.14
1,credit_card,2,242.44
1,credit_card,4,42.13
1,credit_card,1,359.64
1,credit_card,1,106.33
1,credit_card,1,35.44
1,credit_card,5,194.92
1,credit_card,1,15.77
1,credit_card,1,108.81
1,credit_card,3,263.95
1,credit_card,3,85.6
1,credit_card,3,311.1
1,credit_card,4,83.41
1,credit_card,5,261.14
1,credit_card,2,190.48
1,credit_card,2,98.03
2,voucher,1,83.59
1,boleto,1,219.03
1,debit_card,1,77.11
1,credit_card,1,48.62
1,credit_card,6,65.05
1,credit_card,1,100.0
1,credit_card,3,338.01
1,boleto,1,80.2
1,credit_card,2,27.77
1,credit_card,2,23.27
1,credit_card,2,453.5
1,credit_card,2,133.12
1,boleto,1,44.33
1,credit_card,2,91.65
1,credit_card,5,275.06
1,credit_card,3,218.49
1,credit_card,1,50.01
1,credit_card,5,137.24
1,credit_card,1,92.57
1,credit_card,3,56.6
1,credit_card,1,117.96
1,credit_card,1,153.7
2,voucher,1,14.4
1,credit_card,4,520.75
1,boleto,1,75.25
1,boleto,1,266.96
1,credit_card,2,63.64
1,credit_card,1,53.52
1,credit_card,1,191.65
1,credit_card,6,176.99
1,voucher,1,108.5
1,credit_card,3,107.78
1,boleto,1,126.33
1,credit_card,5,221.84
1,boleto,1,119.37
1,credit_card,2,55.09
1,credit_card,2,56.76
1,voucher,1,64.16
1,boleto,1,100.0
1,credit_card,1,95.56
1,boleto,1,162.82
1,boleto,1,43.29
1,boleto,1,85.6
1,credit_card,1,57.72
1,boleto,1,368.72
1,credit_card,2,28.75
1,credit_card,3,71.15
1,credit_card,4,252.38
1,credit_card,2,29.1
2,voucher,1,2.21
1,credit_card,4,206.0
1,boleto,1,73.34
1,credit_card,4,42.86
1,boleto,1,101.34
1,credit_card,1,106.15
1,credit_card,1,70.77
1,credit_card,2,61.13
1,credit_card,1,100.0
1,credit_card,1,29.24
1,credit_card,3,133.61
1,credit_card,1,108.19
1,credit_card,6,689.78
1,credit_card,1,63.1
2,voucher,1,417.06
1,credit_card,1,68.38
1,credit_card,1,253.9
1,boleto,1,79.2
1,credit_card,1,6.36
1,credit_card,3,49.67
1,credit_card,2,50.95
1,credit_card,1,86.64
1,credit_card,1,45.07
1,credit_card,1,286.64
1,credit_card,1,33.68
1,credit_card,1,164.79
1,credit_card,1,177.18
1,boleto,1,64.44
1,credit_card,1,108.79
1,credit_card,1,606.46
1,credit_card,8,336.38
1,credit_card,1,37.77
1,credit_card,1,81.72
1,credit_card,1,143.46
1,credit_card,2,67.62
1,credit_card,1,60.65
1,credit_card,1,61.1
1,voucher,1,94.63
1,credit_card,1,40.27
1,credit_card,2,87.64
1,credit_card,6,355.98
1,credit_card,3,71.53
1,credit_card,3,283.62
1,credit_card,6,62.99
1,credit_card,3,122.49
1,credit_card,1,37.8
1,credit_card,9,96.27
1,credit_card,8,100.0
1,voucher,1,22.79
1,credit_card,1,46.13
1,credit_card,1,142.1
1,credit_card,2,167.61
1,credit_card,1,33.23
1,credit_card,5,125.5
1,credit_card,1,158.89
1,credit_card,1,27.77
1,boleto,1,158.09
1,credit_card,1,36.35
1,credit_card,3,152.3
1,credit_card,1,59.24
1,credit_card,1,93.21
1,credit_card,1,12.27
1,credit_card,2,50.47
1,credit_card,1,43.62
1,credit_card,1,68.64
1,credit_card,2,48.3
1,credit_card,1,381.28
1,boleto,1,72.66
1,credit_card,1,54.27
1,credit_card,1,461.25
1,credit_card,4,318.57
1,credit_card,1,2.0
1,boleto,1,141.75
1,boleto,1,54.28
1,credit_card,2,92.84
1,credit_card,3,266.5
1,boleto,1,158.99
1,credit_card,7,148.64
1,credit_card,1,57.62
1,boleto,1,395.17
1,credit_card,1,21.76
1,credit_card,1,39.95
1,boleto,1,39.6
1,credit_card,1,108.88
1,credit_card,1,88.49
1,boleto,1,519.8
1,credit_card,2,97.8
1,credit_card,1,142.41
1,boleto,1,257.05
1,boleto,1,159.16
1,boleto,1,65.31
1,credit_card,4,95.37
1,credit_card,3,124.28
1,credit_card,5,248.0
1,credit_card,2,77.57
1,credit_card,1,167.2
1,credit_card,1,59.96
1,credit_card,1,284.2
1,credit_card,1,32.94
1,credit_card,7,150.0
1,credit_card,5,142.08
1,boleto,1,66.02
1,credit_card,1,403.24
1,boleto,1,123.35
1,credit_card,2,270.72
1,credit_card,1,164.45
1,credit_card,1,122.69
1,boleto,1,46.69
1,credit_card,4,48.13
1,credit_card,1,87.77
1,credit_card,2,47.75
1,boleto,1,182.34
1,credit_card,6,465.4
1,boleto,1,35.36
1,credit_card,5,274.24
1,credit_card,7,154.25
1,credit_card,9,97.77
1,credit_card,1,31.8
1,boleto,1,69.12
1,boleto,1,44.0
1,boleto,1,172.86
1,credit_card,5,664.26
1,boleto,1,61.75
1,credit_card,2,138.6
1,boleto,1,100.0
1,credit_card,1,103.06
1,credit_card,1,75.68
1,credit_card,3,59.29
1,credit_card,5,146.66
1,credit_card,2,190.37
2,voucher,1,30.0
1,credit_card,2,109.68
1,credit_card,1,54.0
1,boleto,1,36.78
1,boleto,1,153.3
1,credit_card,1,355.08
1,credit_card,6,69.33
1,credit_card,8,82.79
1,credit_card,3,180.6
1,credit_card,1,79.56
1,credit_card,2,289.21
1,credit_card,2,204.12
1,credit_card,3,101.73
1,credit_card,1,119.73
1,credit_card,1,49.28
1,boleto,1,123.16
1,boleto,1,90.93
1,credit_card,3,42.46
1,credit_card,2,131.61
1,credit_card,3,128.87
1,boleto,1,189.37
1,credit_card,3,35.96
1,credit_card,3,129.36
1,boleto,1,325.38
1,credit_card,2,85.45
1,credit_card,2,121.24
1,credit_card,1,154.96
1,credit_card,1,100.0
1,credit_card,2,25.83
1,credit_card,3,177.81
1,credit_card,1,49.8
1,credit_card,3,123.82
1,credit_card,1,108.3
2,voucher,1,12.5
2,voucher,1,53.1
1,credit_card,6,124.95
1,credit_card,6,210.22
1,credit_card,5,278.26
1,credit_card,1,31.05
1,boleto,1,241.15
1,boleto,1,96.99
1,credit_card,1,30.69
2,voucher,1,45.77
1,credit_card,6,77.75
1,credit_card,8,482.6
1,voucher,1,14.76
1,credit_card,5,266.16
1,credit_card,1,90.53
1,credit_card,8,312.53
1,credit_card,2,150.7
1,boleto,1,41.06
1,boleto,1,158.74
1,credit_card,5,70.88
1,credit_card,1,74.07
1,credit_card,2,195.92
2,voucher,1,65.45
1,credit_card,1,116.16
1,boleto,1,485.38
1,credit_card,1,20.04
1,credit_card,1,492.47
1,credit_card,2,34.51
1,credit_card,2,66.9
1,boleto,1,43.68
1,credit_card,1,35.77
1,credit_card,1,183.37
1,credit_card,3,31.0
1,boleto,1,46.14
1,boleto,1,25.88
1,boleto,1,35.38
1,credit_card,3,168.28
1,credit_card,7,368.38
1,credit_card,2,128.48
1,credit_card,6,122.74
1,credit_card,1,37.56
1,boleto,1,133.19
1,credit_card,2,143.06
1,boleto,1,72.14
1,credit_card,1,69.9
2,credit_card,2,23.48
1,credit_card,1,40.55
1,credit_card,3,190.48
1,credit_card,3,187.47
1,credit_card,1,68.32
1,credit_card,1,203.49
1,debit_card,1,35.69
1,credit_card,2,72.05
1,boleto,1,64.4
1,credit_card,1,104.52
1,credit_card,8,381.76
1,credit_card,8,427.23
1,credit_card,3,141.35
1,credit_card,2,50.58
1,credit_card,1,67.02
1,credit_card,1,132.54
1,credit_card,6,267.51
1,credit_card,6,439.51
1,credit_card,1,70.97
1,credit_card,1,106.78
1,credit_card,3,660.8
1,credit_card,1,41.92
1,credit_card,2,27.66
1,credit_card,5,116.28
1,boleto,1,88.39
1,credit_card,2,125.14
1,voucher,1,7.21
1,credit_card,1,34.0
1,credit_card,4,87.76
1,boleto,1,63.55
1,credit_card,6,697.36
1,credit_card,4,207.73
1,credit_card,1,84.14
1,credit_card,8,369.87
1,credit_card,1,84.86
1,credit_card,5,58.59
1,boleto,1,70.53
1,credit_card,3,245.68
1,credit_card,2,121.98
1,boleto,1,91.96
1,boleto,1,227.22
1,credit_card,1,161.0
1,credit_card,4,84.87
1,credit_card,1,107.89
1,credit_card,2,159.85
1,boleto,1,221.23
1,credit_card,5,104.28
1,credit_card,5,177.83
1,boleto,1,47.0
1,credit_card,8,99.4
1,credit_card,1,43.1
1,credit_card,2,31.27
1,credit_card,1,48.9
1,credit_card,1,211.82
1,boleto,1,257.92
1,boleto,1,56.34
1,credit_card,4,211.28
1,credit_card,5,103.13
1,boleto,1,34.09
1,boleto,1,635.91
1,boleto,1,135.05
1,credit_card,1,55.79
1,credit_card,7,125.04
1,boleto,1,80.43
1,credit_card,2,62.9
1,credit_card,1,281.71
1,credit_card,1,159.11
1,credit_card,5,55.09
1,credit_card,6,166.62
1,credit_card,3,134.71
1,boleto,1,130.84
1,credit_card,5,455.86
1,credit_card,1,40.45
1,credit_card,4,212.15
1,credit_card,3,37.99
1,credit_card,3,182.4
1,credit_card,1,52.37
1,credit_card,2,91.36
1,credit_card,1,136.27
1,credit_card,1,129.53
1,credit_card,3,32.7
1,credit_card,1,601.55
1,credit_card,2,135.12
1,credit_card,1,37.77
1,boleto,1,82.97
1,credit_card,2,128.04
1,credit_card,1,151.78
1,boleto,1,85.45
1,credit_card,3,281.95
1,credit_card,1,342.07
1,credit_card,4,94.3
1,credit_card,1,27.68
1,boleto,1,217.15
2,voucher,1,39.95
1,credit_card,2,27.34
1,voucher,1,100.0
1,credit_card,2,314.6
1,credit_card,4,75.16
1,credit_card,4,94.44
1,credit_card,9,95.21
1,credit_card,1,49.2
1,voucher,1,401.84
1,credit_card,2,58.28
1,credit_card,2,121.09
1,boleto,1,31.79
1,credit_card,1,59.51
1,credit_card,1,133.18
1,credit_card,1,132.68
1,boleto,1,120.38
1,boleto,1,252.38
1,credit_card,4,287.64
1,credit_card,3,63.0
1,credit_card,2,118.56
1,credit_card,2,188.38
1,credit_card,1,166.9
1,credit_card,2,108.86
1,credit_card,1,127.2
1,credit_card,3,78.55
1,credit_card,1,65.36
1,credit_card,1,112.99
1,credit_card,8,84.41
1,credit_card,2,197.35
1,credit_card,1,97.72
1,boleto,1,97.87
1,credit_card,1,45.78
1,credit_card,1,89.17
1,boleto,1,26.28
1,credit_card,4,62.71
1,boleto,1,43.37
1,credit_card,1,94.87
1,credit_card,6,117.94
1,credit_card,8,290.07
1,credit_card,3,92.78
2,voucher,1,193.93
1,boleto,1,27.09
1,credit_card,1,46.05
1,voucher,1,200.0
1,credit_card,1,115.33
1,credit_card,6,224.8
1,credit_card,1,383.08
1,credit_card,4,169.11
1,credit_card,3,74.07
1,boleto,1,241.37
1,credit_card,1,35.99
1,boleto,1,47.38
1,credit_card,1,53.1
1,credit_card,2,49.42
1,credit_card,7,124.42
1,credit_card,6,386.33
1,credit_card,1,53.43
1,credit_card,8,100.0
1,credit_card,8,182.76
1,boleto,1,415.32
1,boleto,1,55.0
1,credit_card,1,43.86
1,credit_card,3,143.5
1,credit_card,1,90.27
1,credit_card,5,128.84
1,credit_card,5,106.38
1,credit_card,1,39.48
1,credit_card,2,170.6
1,credit_card,8,96.8
1,credit_card,1,36.22
1,boleto,1,119.18
1,credit_card,5,265.6
1,credit_card,4,100.0
1,credit_card,8,580.44
1,credit_card,6,149.16
1,credit_card,1,289.14
1,credit_card,4,308.09
1,boleto,1,282.87
1,credit_card,3,42.03
1,credit_card,1,171.32
1,credit_card,1,75.2
1,credit_card,1,53.7
1,credit_card,1,91.55
1,credit_card,2,252.89
1,credit_card,1,83.25
1,credit_card,1,37.83
1,credit_card,1,37.75
1,credit_card,2,64.0
1,boleto,1,100.89
1,credit_card,1,119.93
1,credit_card,4,45.53
1,boleto,1,240.09
1,credit_card,2,90.9
1,credit_card,1,35.88
1,credit_card,4,44.78
1,credit_card,2,69.7
1,boleto,1,219.15
1,credit_card,7,139.6
1,credit_card,1,38.29
1,credit_card,4,160.9
1,boleto,1,56.78
1,credit_card,1,252.4
1,boleto,1,49.3
1,credit_card,1,88.26
1,credit_card,1,75.16
1,credit_card,2,129.74
1,credit_card,2,118.72
1,boleto,1,38.74
1,boleto,1,93.1
1,credit_card,1,133.06
1,credit_card,1,75.08
1,credit_card,9,95.33
1,credit_card,1,40.25
1,credit_card,5,214.41
1,credit_card,1,145.65
1,credit_card,1,100.0
1,credit_card,2,64.22
1,credit_card,1,90.16
1,credit_card,3,79.21
1,boleto,1,295.56
1,credit_card,2,72.24
1,credit_card,1,37.37
1,boleto,1,25.84
1,credit_card,3,133.63
1,credit_card,6,64.33
1,credit_card,8,182.06
1,credit_card,4,42.68
1,boleto,1,34.94
1,credit_card,3,189.1
1,credit_card,8,647.54
1,boleto,1,410.9
1,boleto,1,103.26
1,credit_card,8,116.5
1,credit_card,3,100.0
1,credit_card,1,185.49
1,credit_card,1,283.93
1,credit_card,1,65.95
1,boleto,1,25.85
1,credit_card,2,144.01
1,boleto,1,200.33
1,voucher,1,1.0
1,credit_card,8,307.16
1,debit_card,1,523.23
1,credit_card,1,35.36
1,credit_card,1,25.51
1,credit_card,1,47.38
1,credit_card,1,48.19
1,boleto,1,48.13
1,credit_card,1,95.3
1,credit_card,3,159.69
1,boleto,1,78.64
1,credit_card,6,227.24
1,credit_card,5,238.69
1,boleto,1,51.69
1,credit_card,2,32.77
1,credit_card,1,28.0
1,credit_card,9,98.68
1,credit_card,1,215.14
1,credit_card,8,88.87
1,credit_card,1,210.15
1,credit_card,2,143.52
1,boleto,1,98.57
1,credit_card,2,65.6
1,boleto,1,114.84
1,boleto,1,74.49
1,boleto,1,113.76
1,credit_card,7,200.44
1,credit_card,5,147.56
1,credit_card,4,101.19
1,credit_card,7,140.51
1,boleto,1,141.88
1,credit_card,2,152.39
1,credit_card,1,67.13
1,credit_card,1,108.52
1,voucher,1,5.44
1,boleto,1,25.84
1,credit_card,1,125.99
1,credit_card,1,130.26
1,boleto,1,107.44
1,credit_card,4,43.27
1,credit_card,1,104.79
1,boleto,1,55.92
1,credit_card,6,73.34
1,credit_card,4,118.29
1,credit_card,1,238.57
1,credit_card,6,118.43
1,credit_card,5,100.0
1,credit_card,1,162.83
1,credit_card,1,35.0
1,credit_card,2,113.05
1,boleto,1,29.09
1,boleto,1,47.59
1,credit_card,1,52.57
1,credit_card,1,31.77
1,credit_card,2,23.6
1,credit_card,3,35.38
1,credit_card,1,356.63
1,credit_card,1,29.89
1,boleto,1,51.03
1,credit_card,1,162.44
1,credit_card,1,48.96
1,credit_card,3,33.19
1,credit_card,1,83.03
1,credit_card,5,138.73
1,credit_card,3,40.02
1,boleto,1,32.9
1,credit_card,1,140.75
1,credit_card,1,58.05
1,credit_card,1,53.54
